University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Lille Catholic University,France,MGT-B3-CE01UE + MGT-B3-CE12UE,Fundamentals of strategy + Organisational theory & design,BUSI0009,Business policy
Lille Catholic University,France,STRB3-CE01UE + HRMB3-CE02UE,Fundamentals of strategy + Organisational theory & design,BUSI0009,Business policy
Lille Catholic University,France,MGTBe-CE01UE + MGTBe-CE12UE,Fundamentals of strategy + organizational theory & design,BUSI0009,Business policy
Lille Catholic University,France,ECO_2780,Global Business Environment,ECON2252,Theory of international trade
Lille Catholic University,France,"MKTIN-EI13AE +
IBEMA-EI71UE +
IBEMA-EI77UE
","Global brand management + The economics of advertising + Productivity and benchmarking in banking
",ECONxxxx,Elective
Lille Catholic University,France,"MIS-MA-FI45UE + MIS-MA-TE25UE + MIS-MA-EI04UE
","IS Project management +
IS strategy and company  observation + Challenges and tactics in IT driven change
",IIMT4601,Information systems project management
Lille Catholic University,France,MISMA-FI45UE + MISMA-FI04UE,IS project management + Challenges and tactic s in it driven change,BUSI0060,Information systems project management I
Lille Catholic University,France,QMSB2--CE03UE + QMSB3-CE03UE,Inferential statistics + Intermediate data analysis,STAT1603,Introductory statistics
Lille Catholic University,France,"DEVIN-EI01UE + NEGMA-EI35UE + 
HRMMA-EI03UE
","Intercultural Communication +
Negotiation Planning and Strategy + Stress Management
",N/A,Elective
Lille Catholic University,France,"QMSB3-CE02BE + HRMMA-EI16UE
","Intermediate data analysis +
Human resource development
",N/A,Elective
Lille Catholic University,France,"QMSB3-CE04UE +
QMSB2-CE03UE
","Intermediate econometrics +
Inferential statistics
",ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
Lille Catholic University,France,"ACCMA-EI63UE + ACCMA-PI36UE + ACCMA-EI27UE
","Internal audit + Operational audit + Informational system audit
",ACCT3109,Auditing
Lille Catholic University,France,"FINMA-EI83UE + FINMA-EI74UE + 
FINMA-EI72UE	","International Real Estate Investing +
Private Equity & Venture Capital + Initial Public Offerings (Ipo)
",FINAxxxx,Elective
Lille Catholic University,France,FINMA-EI83UE + FINMA-EI91UE + FINMA-EE54UE,International Real Estate Investing + Corporate investment I: fundamentals of capital budgeting + Credit risk management,FINAxxxx,Elective
Lille Catholic University,France,ECOB2-CE02UE + IBEIN-CI01UE + IBEIN-FI41UE,International economics + International trade and business + International trade and logistic,ECON2252,Theory of international trade
Lille Catholic University,France,ECOB1-CE02-UE + OPSMA-EI07UE + IBEMA_EE66UE,International economics + International transportation shipping & logistics + Emergent markets & country risk evaluation,BUSIxxxx,Elective
Lille Catholic University,France,ECOB1-CE03UE + NEGMA-EI29UE + IBEMA-EI16UE + MKTMA_EI59UE,International economics 1 + Culture negotiation strategies + International enterprise project management + International marketing strategy simulation,BUSI0044,International business
Lille Catholic University,France,"ECOB1-CE03UE + ECOB2-CE02UE +
ECOB2-CE03UE	","International economics and exchanges +
Contemporary international economics +
Conjuncture and economic fluctuations 
",ECON2252,Theory of international trade
Lille Catholic University,France,FINMA-EI10UE + FINMA-EE42UE + FINMA-EI25UE,International finance + Active portfolio management + Corporate governance: a financial perspective,FINAxxxx,Elective
Lille Catholic University,France,"MKTMA-PI13UE +
OPSMA-E16UE +
FINMA-EI10UE
","International marketing +
Business sustainable development +
International finance
",N/A,Elective
Lille Catholic University,France,MGTMA-EI92UE + MGTMA-EI90UE,Leadership in change management + Psychology of managerial judgment and decision making,BUSIxxxx,Elective
Lille Catholic University,France,ECOB1-CE01UE + ECOB2-CE02BE,Macro economics + International economics,ECON1002,Introduction to economics II
Lille Catholic University,France,"ECOB1-CE01UE + FINMA-EI10UE	
",Macroeconomics Indicators And Policies + International Finance,ECON2253,International macroeconomics
Lille Catholic University,France,ECOB1-CE01UE + ECOB2-CE02UE,Macroeconomics Indicators and Policies + Contemporary international economics,N/A,Elective
Lille Catholic University,France,MKTB3-CE30UE + MKTMA-PI13UE	,"Marketing Research + International Marketing
",N/A,Elective
Lille Catholic University,France,"MKTMA-EI19UE + HRM-MA-EI07UE +
MKTB3-EE20UE
","Marketing Strategy Simulation Game +
Personal Branding and Efficiency +
Global Brand Management
",N/A,Elective
Lille Catholic University,France,N/A,Marketing communications,N/A,Elective
Lille Catholic University,France,"MKTB2-CE01UE +
MKTMA-PI13UE
",Marketing management + International marketing,N/A,Elective
Lille Catholic University,France,"MKTMA-EI19UE + MKTIN-EI02UE + MKTMA-EI46UE
","Marketing strategy simulation game + Strategic marketing +
Business to business marketing 
",BUSIxxxx,Marketing
Lille Catholic University,France,QMSB1-CE01UE + ECOBW-CE02UE,Mathematics: calculus + Contemporary international economics,ECONxxxx,Elective
Lille Catholic University,France,"FININ-EI01UE + FINMA-EI68UE +
FINMA-EI10UE
","Money and Capital Markets + 
Introduction to Insurance + International Finance
",FINAxxxx,Elective
Lille Catholic University,France,FININ-EI01UE + FINMA-EI68UE + FINMA-EI54UE,Money and Capital Markets + Introduction to Insurance + Credit Risk Management,FINA3806,Risk management
Lille Catholic University,France,FINN-EI01UE +FINB3-CE02UE +FINMA-EI46UE,Money and capital markets + Financial market + VBA for finance,FINA2330,Financial markets & institutions
Lille Catholic University,France,"FINIBPEI01BE +
FINMA-EI100E +
FINMA-EI10UE	","Money and capital markets + Fundamentals of banking + International finance
",FINA2330,Financial markets and institutions
Lille Catholic University,France,"FINMA-EI51UE +
FINMA-EI56UE +
FINMA-EI68UE
","Operational risk management +
Financing strategy and capital market: theory and practice +
Introduction to insurance industry 
",FINA2342,Insurance: theory & practice
Lille Catholic University,France,FINMA-EE63UE + FINMA-EI67UE + FINMA-EI01UE,"Options and futures I: hedging strategies + Options and futures I: pricing + Bonds markets, analysis and strategies",FINA0301,"Derivatives (mutually exclusive courses: ISME3010, MATH2906, STAT2820, STAT3303 and STAT2812)"
Lille Catholic University,France,HRMMA-EI3UE + MGTMA-CI29UE + IBEMA-EI33YE,Orangization and management: think different to build a new world + Change management + Industry change and innovation management,MGMT3476,Managing organizational change
Lille Catholic University,France,MGTB3-CE03UE + NEGMA-EI29UE + IBEMA-EI16UE,Organisational behaviour + Culture negotiation strategies + International enterprise project management,BUSIxxxx,Elective
Lille Catholic University,France,MGT-B3-CE03UE + MGT-MA-EI24UE,Organisational behaviour + Organization development and performance,BUSI1005,Organisational behaviour
Lille Catholic University,France,MGTMA_FI89UE + IBEMA-EI28UE,Performance indicators & information dashboards for business + Business sustainable development,BUSIxxxx,Elective
Lille Catholic University,France,ACCTB3-CE08UE + FINB2-CE01UE,Performance management + Finance fundamentals,N/A,Elective
Lille Catholic University,France,N/A	,Project Management for Everyone,IIMT3603,Project Management
Lille Catholic University,France,OPS-MA-FI36UE + IBE-MA-EI16UE,Project risk management + International enterprise project management,BUSI0060,Information systems project management I
Lille Catholic University,France,"FINMA-E101E +
FINMA-EI56UE +
FINMA-EI112E	","Risk analysis in finance +
Options and futures I: hedging strategies +
Identifying ethical traps in financial decision taking
",FINAxxxx,Elective
Lille Catholic University,France,"MISMA-EI52UE + OPSMA-EI11UE + OPSMA-EI27UE	SAP for supply chain management
Supply chain development
Enterprise simulation of production systems
","SAP for supply chain management + Supply chain development + Enterprise simulation of production systems
",IIMT3681,Supply chain management
Lille Catholic University,France,MKTMA-PI71UE + MKTMA-EI46UE + MKTMA-PI04UE	,"Search engine marketing & online advertising (PPC & SEO) + Business to business marketing + CRM/customer relationship management
",BUSIxxxx,Elective
Lille Catholic University,France,MKTMA-EI26UE + MISMA-EI44UE + IBMAE-I69UEE,"Services marketing + Continuous innovation + Networks, crowd, market",BUSIxxxx,Elective
Lille Catholic University,France,MKTMA-EI26UE + MKTMA-EI04UE + MKTMA-EI80UE,Services marketing + Customer relationship management (CRM) + 24H Customer relationship management challenge,BUSIxxxx,Elective
Lille Catholic University,France,MKTMA-EI50UE + MKTMA-EI06UE + MGTMA-EI97UE + MKTBE-EE16UE,Social media marketing + Direct marketing + Employee performance management + Web advertising,N/A,Elective (6 credits)
Lille Catholic University,France,OPS-MA-FE12UE + OPS-MA-EI35UE,Supply chain management + Sustainable purchasing & procurement,BUSI3601,Supply chain management
Lille Catholic University,France,"FINMA-EI76UE +
FINMA-EI27UE +
FINMA-EI56UE	","Systemic risk +
Banking and financial regulation +
Financing strategy and capital markets: theory and practice
",FINAxxxx,Elective
Lille Catholic University,France,"FINMA-EI76UE + FINMA-EI72UE + FINMA-EI86UE
","Systemic risk + Initial public offering (IPO) + Corporate investment
",FINA2312,Advanced corporate finance
Lille Catholic University,France,OPS-MA-EI28UE + OPS-MA-EI57UE,Technology and innovation management + Operational excellence and transformation,BUSI0094,Managing business transformation
Lille Catholic University,France,"IBEMA-EI73UE + ECOIN-EI04BE + ECOIN-EI04UE
","Understand India for business + 
Contemporary French business & society + 
Corporate culture & innovation
",ECONxxxx,Elective
Lille Catholic University,France,FINMA-EI46UE + FINMA-EI68UE + FINMA-EI54UE,VBA for finance + Introduction to insurance + Credit risk management,FINA3806,Risk management
Lille Catholic University,France,FINMA-EI46UE + FINMA-EI19UE,VBA for finance + Introduction to risk management,FINA3806,Risk management
Lille Catholic University,France,MKTMA-EI75UE + MKTMA-EI09UE + LANIN-OE15UF,Viral marketing: from world of mouth to social media + Environmental marketing + Bien prononcer Le Francais,N/A,Elective
Lille Catholic University,France,"OPSMA-EI76UE + OPSMA-EI07UE + 
OPSMA-EI45UE
","planning (S&Op) + International transportation, shipping & logistics +
Inventory management
",BUSIxxxx,Elective
University of Paris-Dauphine,France,M4EAP66,Antitrust economics,ECONxxxx,Elective
University of Paris-Dauphine,France,M4GF124A,Behavioral finance,FINA2381,Behavioral finance
University of Paris-Dauphine,France,M4GF124A,Behavioral finance,FINA3381,Behavioral finance
University of Paris-Dauphine,France,I0EES23,Collective decision making,ECONxxxx,Elective
University of Paris-Dauphine,France,IOLT18,Company culture,FINAxxxx,Elective
University of Paris-Dauphine,France,I0LT18,Company culture,N/A,Elective
University of Paris-Dauphine,France,3LMGOY61,Corporate Finance,FINA1310,Corporate Finance
University of Paris-Dauphine,France,I0EBS26,Corporate finance (1A),FINA1310,Corporate finance
University of Paris-Dauphine,France,10FLESA1,Cours elementaire (elementary French),N/A,Elective
University of Paris-Dauphine,France,I0LT16,Cross cultural barries,N/A,Elective
University of Paris-Dauphine,France,I0ELS26,Cross-cultural communication and Management,MGMT3404,Cross-cultural management
University of Paris-Dauphine,France,I0LT16,Cross-cultural management,MGMT3404,Cross-cultural management
University of Paris-Dauphine,France,OIECOY09,Data Analysis,ECON1280,Analysis of economic data
University of Paris-Dauphine,France,M4G112,Derivative markets,FINA2322,"Derivatives (mutually exclusive courses: ISME4110, STAT3618, STAT3905 and STAT3910)"
University of Paris-Dauphine,France,EAP130,Development economics,ECON2262,Economic development
University of Paris-Dauphine,France,L3ECOT01,Econometrie 1,ECON2280,Introductory econometrics (mutually exclusive: STAT3614 and STAT3907)
University of Paris-Dauphine,France,10LS19,Economic press,N/A,Elective
University of Paris-Dauphine,France,I0EES22,Energy and climate change economics,ECONxxxx,Elective
University of Paris-Dauphine,France,IOLT02,Europe: today's challenges,N/A,Elective
University of Paris-Dauphine,France,I0LS24,Europe: today's challenges,EUST3010,European political and economic institutions
University of Paris-Dauphine,France,I0LT23,European institutions,ECONxxxx,Elective
University of Paris-Dauphine,France,I0FLETA1	,FLE A1: General course,FREN1001,French I.1
University of Paris-Dauphine,France,I0FLESA2,FLE A2: general course,FREN2001,French II.1
University of Paris-Dauphine,France,IOFLES3,FLE B1: general course,FREN2002,French II.2
University of Paris-Dauphine,France,10FA0S21,FLE: cours elementaire,FREN1001,French I.1
University of Paris-Dauphine,France,M4EAP130,Financial Crisis,FINAxxxx,Disciplinary Finance Elective
University of Paris-Dauphine,France,M4GF415,Financial analysis and financial engineering,FINA3321,Financial statement analysis
University of Paris-Dauphine,France,M4P115,Financial crisis,FINAxxxx,Elective
University of Paris-Dauphine,France,I0FLETA2,Fle a2: cours general,FREN1002,French I.2
University of Paris-Dauphine,France,10FLTB1D,Fle b1 - cinema et societe,FRENxxxx,Elective
University of Paris-Dauphine,France,1OFLEB1B,"Fle b1: Paris, cite des arts",FREN2027,French culture and society
University of Paris-Dauphine,France,1OFLEB1A,Fle b1: analyse des,FREN3023,Media watch: tracking French news
University of Paris-Dauphine,France,10FLES3B,"Fle b1: paris, cite des arts",N/A,Elective
University of Paris-Dauphine,France,I0FLTB2G	,Fle b2: cours general,FREN3002,French III.2
University of Paris-Dauphine,France,I0FLTB2B	,Fle b2: les enjeux de 1’actualite francais,FREN3023,Media watch: tracking French news
University of Paris-Dauphine,France,0IFA1X01,French as foreign language - A1,FREN1001,French I.1
University of Paris-Dauphine,France,I0LT14,Gender studies,SOCI2081,"Sexuality, culture and identity"
University of Paris-Dauphine,France,IOLT14,Gender studies,SOCI2081,"Sexuality, culture, and identity"
University of Paris-Dauphine,France,I0ELS14,"Global media: fabrication, circulations, identities",N/A,Elective
University of Paris-Dauphine,France,IOMT03,Globalization strategies of firms,N/A,Elective
University of Paris-Dauphine,France,I0MS01,History of economic thought,ECON2272,History of economic thought
University of Paris-Dauphine,France,I0LS05,Human resources management,MGMT3434,Human resource: theory and practice
University of Paris-Dauphine,France,I0LT21,Industrial organization,ECON2216,Industrial organization
University of Paris-Dauphine,France,I0LS33,Innovation and change management,N/A,Elective
University of Paris-Dauphine,France,10FLESS,Intensive French Seminar Group 1 (Cours intensif),N/A,Elective
University of Paris-Dauphine,France,0IBUSY10,International Consumer Behavior,MKTG3501,Consumer behaviour
University of Paris-Dauphine,France,OIBUSY03,International Marketing,MKTG3523,Global marketing
University of Paris-Dauphine,France,IOLT06,International business ethics,N/A,Elective
University of Paris-Dauphine,France,IOLT06,International business ethics,N/A,Elective
University of Paris-Dauphine,France,10LT06,International business ethics,BUSIxxxx,Elective
University of Paris-Dauphine,France,IOMT09,International consumer behavior,N/A,Elective
University of Paris-Dauphine,France,M4G105,International finance,ECON2253,International macroeconomics
University of Paris-Dauphine,France,M4G106,Investments and financial markets,FINA2320,Investments and portfolio analysis (mutually exclusive courses: STAT3609 and STAT3952)
University of Paris-Dauphine,France,I0EES14,"Investments, risks and insurance",FINAxxxx,Elective
University of Paris-Dauphine,France,I0LS21,Issues in labour economics,ECON2232,Economics of human resources
University of Paris-Dauphine,France,I0LT25,Leadership,MGMT3403,Leadership
University of Paris-Dauphine,France,N/A,Management Control Systems,ACCT3106,Management control
University of Paris-Dauphine,France,MSO82,Management information system,IIMT2601,Management information systems
University of Paris-Dauphine,France,M5276108,Marketing & society,MKTG2501,Introduction to marketing
University of Paris-Dauphine,France,I0EBS27,Operations management,IIMT3635,Operations management
University of Paris-Dauphine,France,IOMSO6,Pop art,N/A,Elective
University of Paris-Dauphine,France,LSGSTT05B,Principles of marketing,MKTG3523,Global marketing
University of Paris-Dauphine,France,L3GTT05B,Principles of marketing,MKTG2501,Introduction to marketing
University of Paris-Dauphine,France,M4GF115,Private equity,N/A,Elective
University of Paris-Dauphine,France,L3ECOX09B,Public economics,ECON2223,Public finance
University of Paris-Dauphine,France,IOMT05,Risk analysis and economic management,ECONxxxx,Elective
University of Paris-Dauphine,France,10MT05,Risk analysis and economic management,FINAxxxx,Elective
University of Paris-Dauphine,France,I0MT05,Risk analysis and economic management,ECONxxxx,Elective
University of Paris-Dauphine,France,L3GTS10B,Scientific management and support for decision making,MKTG2501,Introduction to marketing
University of Paris-Dauphine,France,I0FLETS,Seminaire intensif de francais langue etrangere (tours niveaux),N/A,Elective
University of Paris-Dauphine,France,1OFLESS,Seminaire intensive de FLE,N/A,Elective
University of Paris-Dauphine,France,I0MT08,Social and business networks,N/A,Elective
University of Paris-Dauphine,France,OIBUSY09,Strategic Customer Management: An Introduction,MKTGxxxx,Marketing Electives (Advanced)
University of Paris-Dauphine,France,4MMEOZ31,Strategic management,STRA4701,Strategic management
University of Paris-Dauphine,France,I0EBS28,Strategic management,STRA4701,Strategic management
University of Paris-Dauphine,France,M4G205A,Strategic marketing,BUSI0071,Strategic marketing management
University of Paris-Dauphine,France,M4MES16,"Strategy, innovation and society",BUSIxxxx,Elective
University of Paris-Dauphine,France,I0MT13,Topics in public economics,ECON2223,Public finance
Hanyang University,Korea,BUS3049,"Advertising and Promotion
",MKTG3511,Advertising management
Hanyang University,Korea,ACCT3002,Auditing,ACCT3109,Auditing
Hanyang University,Korea,BUS1062,"Business Statistics Applications
",ECON1280,Analysis of economic data 
Hanyang University,Korea,ISS1165,Computer Networks,COMP3234,Computer and Communication Networks
Hanyang University,Korea,BUS3014,"Consumer Behavior
",MKTG3501,Consumer behaviour
Hanyang University,Korea,ISS1202,Creative Computing and Data with Python,IIMT2602,Business Programming
Hanyang University,Korea,TOU4060,Cultural tourism strategy,N/A,Elective
Hanyang University,Korea,BUS3023,Derivatives,FINA2322,"Derivatives (mutually exclusive courses: ISME4110, MATH3906, STAT3618, STAT3905, STAT3910)"
Hanyang University,Korea,ISS1204,Designing the Future_Creativity with Generative AI,N/A,Elective
Hanyang University,Korea,EDU102,Educational psychology,PSYC0035,Introduction to educational psychology
Hanyang University,Korea,BUS3082,Financial Econometrics,ECON2280,Introductory econometrics
Hanyang University,Korea,BUS3002,"Financial Management
",FINA1310,Corporate finance
Hanyang University,Korea,BUS2022,Financial statement analysis,ACCT3114,Valuation using financial statements
Hanyang University,Korea,"BUS3022
",International Financial Management,FINA2383,International financial management
Hanyang University,Korea,INT3004,"International Marketing
",MKTG3523,Global Marketing 
Hanyang University,Korea,ISS1170,International Marketing and Content Creation,MKTG3523,Global marketing
Hanyang University,Korea,ECO4003,International finance,FINAxxxx,Elective
Hanyang University,Korea,ISS1206,Introduction to Behavioral Finance ,FINA3381,Behavioral Finance 
Hanyang University,Korea,"BUS2064
",Introduction to Business Data,ECONxxxx (Introductory level),
Hanyang University,Korea,INT3004	,Introduction to Marketing and International Marketing,MKTG2501,Introduction to marketing
Hanyang University,Korea,ISS1161,Introduction to big data analysis,N/A,Elective
Hanyang University,Korea,ECO1020,Introduction to econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
Hanyang University,Korea,APS2009,Introduction to marketing,MKTG2501,Introduction to marketing
Hanyang University,Korea,BUS3080,Investment,FINA2320,Investments & portfolio analysis (mutually exclusive courses: STAT3609 and STAT3952)
Hanyang University,Korea,BUS4003,Investment Management,FINA2320,Investments and Portfolio Analysis
Hanyang University,Korea,ISS1801,Korean language 1 (beginning),N/A,Elective
Hanyang University,Korea,ECO2028,Macroeconomics 1 : National Income & Price Level,ECON1220,Introductory Macroeconomics
Hanyang University,Korea,BUS2003	,Marketing Management,MKTG2501,Introduction to Marketing
Hanyang University,Korea,BUS3007,Marketing Research,MKTG3502,Marketing research
Hanyang University,Korea,"BUS3026
",Marketing Strategy,MKTG3531,Strategic marketing management
Hanyang University,Korea,ITC3010,Mobile App Programming,IIMT3663,Internet and Mobile Applications
Hanyang University,Korea,VEN1001,Modern Society and Marketing,MKTG2501,Introduction to marketing
Hanyang University,Korea,ECO3003,Money and banking,ECON2222,Monetary economics
Hanyang University,Korea,ECO3003,Money and banking,FINA2330,Financial institutions and markets
Hanyang University,Korea,"BUS3003
",Organizational Behaviour,MGMT3405,Organisational behaviour
Hanyang University,Korea,ECO1006,Principles of Microeconomics,ECON1210,Introductory microeconomics
Hanyang University,Korea,GEN6060,Principles of management,MGMT2401,Principles of management
Hanyang University,Korea,APS4008,Project Management,IIMT3603,Project Management
Hanyang University,Korea,BUS4078,Project management,IIMT3603,Project Management
Hanyang University,Korea,URE4030,Real estate finance,FINA2382,Real estate finance
Hanyang University,Korea,BUS4017,Service Operations Management,MKTG3525,Services Marketing
Hanyang University,Korea,BUS3080,Services Marketing,MKTG3525,Services marketing
Hanyang University,Korea,SOC4031,Sexuality and culture,N/A,Elective
Hanyang University,Korea,BUS4019,Strategic management,STRA4701,Strategic management
Hanyang University,Korea,BUS3103,Supply Chain & Logistics Management,IIMT3681,Supply chain management
Hanyang University,Korea,VEN2023,UN SDGs to Social Innovation,GEOG2013,Sustainable Development: Introduction and Quantification
University of Gothenburg,Sweden,GM0725,Advanced industrial organization,ECON0402,Industrial organization
University of Gothenburg,Sweden,NEK301,Basic Econometrics,ECON2280,Introductory econometrics
University of Gothenburg,Sweden,HNE485,Basic econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
University of Gothenburg,Sweden,DIT849,"Behavioral Software Engineering
",IIMT3602,Information systems analysis and design
University of Gothenburg,Sweden,GM1024,Behavioural finance,FINA0603,Behavioral finance
University of Gothenburg,Sweden,FEG375,Consumer Behaviour,MKTG3501,Consumer behaviour
University of Gothenburg,Sweden,FEK311,Consumer Behaviour,MKTG3501,Consumer behaviour
University of Gothenburg,Sweden,FEG301,Consumer behavior,MKTG3501,Consumer behavior
University of Gothenburg,Sweden,HNF415,Corporate finance,FINA1310,Corporate finance
University of Gothenburg,Sweden,DIT621	,Databases ,IIMT3601,Database management
University of Gothenburg,Sweden,HNE495,Development economics,ECON0501,Economic development
University of Gothenburg,Sweden,HNE495	,Development economics,ECON2262,Economic development
University of Gothenburg,Sweden,EGG960,EU: economic integration and regional competitiveness,BUSIxxxx,Elective
University of Gothenburg,Sweden,NEK206,Econometrics,ECON2280,Introductory Econometrics
University of Gothenburg,Sweden,HNE325,Environmental economics,ECONxxxx,Elective
University of Gothenburg,Sweden,GM1002,Financial institutions and markets,FINA2330,Financial markets & institutions
University of Gothenburg,Sweden,MSA150,Foundations of probability theory,STAT2601,Probability and statistics
University of Gothenburg,Sweden,HNE780,Health economics,ECONxxxx,Elective
University of Gothenburg,Sweden,GM0808,Human resource management,BUSI0029,Human resource management and business strategy
University of Gothenburg,Sweden,EF1254,Incomplete financial market,FINAxxxx,Elective
University of Gothenburg,Sweden,HNF255,International economics and financial markets,N/A,Elective
University of Gothenburg,Sweden,HNF255,International economics and financial markets,FINAxxxx,Elective
University of Gothenburg,Sweden,HNF255,International economics and financial markets,FINAxxxx,Elective
University of Gothenburg,Sweden,GM0726,Macroeconomics and historical patterns of growth and development,ECONxxxx,Elective
University of Gothenburg,Sweden,FEG350,Management,MGMT2401,Principles of management
University of Gothenburg,Sweden,FEK321,Management,MGMT2401,Principles of Management
University of Gothenburg,Sweden,EFI252,Managerial economics,ECONxxxx,Elective
University of Gothenburg,Sweden,FEG301,Marketing,N/A,Elective
University of Gothenburg,Sweden,FEG376,Marketing Trends,MKTGxxxx,Advanced Level Elective
University of Gothenburg,Sweden,EHG640,Modern Scandinavian economic history,N/A,Elective
University of Gothenburg,Sweden,NEK308,Portfolio Investment,FINA2320,Investments and portfolio analysis
University of Gothenburg,Sweden,HNF635,Portfolio investment,FINA2320,Investments and portfolio analysis (mutually exclusive courses: STAT3609 and STAT3952)
University of Gothenburg,Sweden,DIT185,Software Analysis and Design ,IIMT3602,Information systems analysis and design
University of Gothenburg,Sweden,EFK202,Strategy and Marketing in a Global Context ,STRA4702,Global corporate strategy
University of Gothenburg,Sweden,EHG030,The East and Centraol European experience,N/A,Elective
University of Gothenburg,Sweden,EHG026,The Swedish Model in the Labour Market,ECONxxxx,Elective
University of Gothenburg,Sweden,EHG015,The Swedish model and equality: family policy and gender relations,N/A,Elective
University of Gothenburg,Sweden,EHG015	,The Swedish model and equality: family policy and gender relations,ECONxxxx,Elective
University of Gothenburg,Sweden,EHG025	,The Swedish model in the labor market,ECONxxxx,Elective
University of Gothenburg,Sweden,EHG025,The Swedish model in the labour market,ECONxxxx,Elective
University of Gothenburg,Sweden,EHG025,The Swedish model in the labour market,N/A,Elective
University of Gothenburg,Sweden,EGG961,The economics geography of the Nordic countries,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO25A06,"Agriculture, food, globalisation",ECONxxxx,Elective (Advanced level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AAFF25A11,"Ambition or illusion: Europe as a
global actor
",N/A,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF 25A21,American Soft Power,POLIxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 27F12,An Introduction to Environmental Economics,ECON3232,Environmental Economics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A02,Behavioral Game Theory,ECON2214,Games and decisions
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 25A24,Behavioral economics,ECON3234,Behavioural Economics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1840A,Business outlook analysis,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BECO1840A,Business outlook analysis: decrypt the world and become an economist,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,MATH1205A,Calculus 1,MATH1009,Basic mathematics for business and economics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LCHI 5105	,Chinese Basic User (A2),CHIN9502,Chinese as a foreign language 2
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AHIS27F12,Chinese Communism from the Revolutionary Era to Contemporaneity,HISTXXXX,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF 25A79,Chinese Diplomacy and Global Governance,POLIxxxx,Elective (Advanced)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO25A11,Chinese Economy,STRA3706,China’s Business Environment
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LCHI5205,Chinese Independent User (B1),CHIN9503,Chinese as a foreign language 3
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LCHI 5005	,Chinese basic user (A1),CHIN9501,Chinese as a foreign language I
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,LCHI5305	,Chinese independent user (B2),CHIN9504,Chinese as a foreign language IV 
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSPO25A10,Citizen Politics and Democracy in Times of Crisis,POLIxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,BSPO1480A	,Citizen politics and democracy in times of crisis,POLIxxxx,Elective (advanced level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSPO 25A07	,Comparative Public Policy Analysis: Western European and North American urban policies,POLIxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSOC 25A00,Comparative Social Policy: A multidisciplinary outlook,SOWK2132,International comparative social policy
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DAFF 25A41,Contemporary Latin America,POLIxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A18,Contemporary Perspectives in Financial and Banking Regulation,FINAxxxx,Elective (Advanced Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1920A	,Controversies on Chinese economy,ECONxxxx,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 13F00	,Core Economics,ECON1210,Introductory Microeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO17A00,Core economics,ECON1220,Introductory macroeconomics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,AECO 11F00 ,Core economics ,ECONxxxx,Elective (Introductory Level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO 25A13,Cryptocurrencies & Blockchain: New Challenges for Banks and Central Banks,FINAxxxx,Elective (Advanced level)
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1885A,Data analysis,N/A,Elective
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DSPO2050A,Democracy and its critics,POLI0010,Democracy and its critics
Institut d'Etudes Politiques de Paris (Sciences Po Paris),France,DECO1610A,Development economics,ECON2262,Economic development
