University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
University of Leeds,U.K.,-,Working in Digital Media Teams,JMSCxxxx,-
University of Leicester,U.K.,-,Consumer Behaviour,MKTG3501,-
University of Leicester,U.K.,-,Contemporary Sexual Politics,POLIxxxx,-
University of Leicester,U.K.,-,Corporate Finance,FINAxxxx,-
University of Leicester,U.K.,-,English Grammar in Use,ENGLxxxx,-
University of Leicester,U.K.,-,English Language and Literature,ENGLxxxx,-
University of Leicester,U.K.,-,French Language (Post-Beginners),FREN2001,-
University of Leicester,U.K.,-,Global Media,SOCI2085,-
University of Leicester,U.K.,-,Human Resource Management in Practice,MGMT3434,-
University of Leicester,U.K.,-,Introduction to Roman History,EUSTxxxx,-
University of Leicester,U.K.,-,Language and Media,ENGLxxxx,-
University of Leicester,U.K.,-,Media and Communication Research in Practice,SOCI2079,-
University of Leicester,U.K.,-,Microeconomics,ECON1210,-
University of Leicester,U.K.,-,New Chinese Cinemas,CLITxxxx,-
University of Leicester,U.K.,-,Political Ideas,POLI3091,-
University of Leicester,U.K.,-,Political Parties in Contemporary Britain,EUSTxxxx,-
University of Leicester,U.K.,-,Services Marketing,MKTG3525,-
University of Leicester,U.K.,-,Television Studies,AMER2022,-
University of Leicester,U.K.,-,Understanding Modern Europe,HISTxxxx,-
University of Liverpool,U.K.,-,"Culture, Economy and Cities",SOCI2008,-
University of Liverpool,U.K.,-,Intermediate Spanish 6,SPAN3001,-
University of Liverpool,U.K.,-,Market Research,MKTG3502,-
University of Liverpool,U.K.,-,The Eye of the Beholder: Art and Philosophy,PHILxxxx,-
University of Oxford,U.K.,-,Behavioural Economics,PSYC2071,-
University of Oxford,U.K.,-,Dissertation: Hong Kong Literature,ENGLxxxx,-
University of Oxford,U.K.,-,English Language,LCOMxxxx,-
University of Oxford,U.K.,-,Histories of Migration,HISTxxxx,-
University of Oxford,U.K.,-,Literature in English 1830-1910,ENGLxxxx,-
University of Oxford,U.K.,-,Literature in English 1910-Present Day,ENGLxxxx,-
University of Oxford,U.K.,-,Material Texts: Medieval to Digital,ENGLxxxx,-
University of Oxford,U.K.,-,Nineteenth-Century Language,ENGLxxxx,-
University of Oxford,U.K.,-,"PPE: Climate Change, Politics, and Environmental Justice",CCGL9065,-
University of Oxford,U.K.,-,The Art of Ghosts (Nineteenth Century to the Present),CLITxxxx,-
University of Reading,U.K.,-,Adaptive Control of Thought,PSYCxxxx,-
University of Reading,U.K.,-,Behaviour Change,PSYCxxxx,-
University of Reading,U.K.,-,Climate Change ,GEOGxxxx,-
University of Reading,U.K.,-,Issues in Bilingualism,ENGLxxxx,-
University of Reading,U.K.,-,Language and New Media,ENGLxxxx,-
University of Reading,U.K.,-,"Modern Britain: Society, History and Politics",HISTxxxx,-
University of Southampton,U.K.,-,English as a Global Language,ENGLxxxx,-
University of Southampton,U.K.,-,Multilingualism,LINGxxxx,-
University of Southampton,U.K.,-,Nelson Mandela: A South African Life,HISTxxxx,-
University of Southampton,U.K.,-,Structure of English,ENGLxxxx,-
University of Southampton,U.K.,-,Underworlds: A Cultural History of Urban Nightlife in the 19th and 20th Centuries,HISTxxxx,-
University of Southampton,U.K.,-,"When an Empire Falls: Culture and the British Empire, 1914-1960",HISTxxxx,-
University of St Andrews,U.K.,-,Asian Cinemas,CLITxxxx,-
University of St Andrews,U.K.,-,Aspects of Japanese Visual Culture 1820-1920,ARTHxxxx,-
University of St Andrews,U.K.,-,Bodies and Selves in the Renaissance,ENGLxxxx,-
University of St Andrews,U.K.,-,Christian Mysticism Through the Ages,HISTxxxx,-
University of St Andrews,U.K.,-,Elementary Latin 1,EUSTxxxx,-
University of St Andrews,U.K.,-,Modernist Literature: Making It New?,ENGLxxxx,-
University of St Andrews,U.K.,-,Nature and the Occult in the Late Middle Ages,HISTxxxx,-
University of St Andrews,U.K.,-,"Revolution and Romanticism: Literature, History and",ENGLxxxx,-
University of St Andrews,U.K.,-,Seeing the Sixties,ARTHxxxx/FINExxxx,-
University of St Andrews,U.K.,-,The Art of the Apocalypse from the Middle Ages to the Present,ARTHxxxx,-
University of Surrey,U.K.,-,Advanced Qualitative Methods,SOCI3042,-
University of Surrey,U.K.,-,Analysing Media and Digital Communication,SOCIxxxx,-
University of Surrey,U.K.,-,Global Media and Communication,SOCI2077,-
University of Surrey,U.K.,-,Making Sense of Everyday Life,SOCIxxxx,-
University of Surrey,U.K.,-,Popular Culture in Mediated Societies,SOCIxxxx,-
University of Surrey,U.K.,-,Responses to Crime and Deviance,SOCIxxxx,-
University of Surrey,U.K.,-,Social Divisions and Social Identities,SOCIxxxx,-
University of Sussex,U.K.,-,American Cinema: Historical Approaches,CLITxxxx,-
University of Sussex,U.K.,-,Approaches to Heritage,ARTHxxxx/FINExxxx,-
University of Sussex,U.K.,-,British Cinema B,CLITxxxx,-
University of Sussex,U.K.,-,Children’s Literature,ENGLxxxx,-
University of Sussex,U.K.,-,Creative Production: Communication Design,JMSCxxxx,-
University of Sussex,U.K.,-,Film Analysis,CLITxxxx,-
University of Sussex,U.K.,-,Modern and Postmodern Drama,ENGLxxxx,-
University of Sussex,U.K.,-,The Age of Adolescence: Reading 20th Century Youth Culture,ENGLxxxx,-
University of Warwick,U.K.,-,Ancient and Modern,CLITxxxx,-
University of Warwick,U.K.,-,Behavioural Economics,ECON3234,-
University of Warwick,U.K.,-,Commercial Cultures in Global Capitalism,SOCIxxxx,-
University of Warwick,U.K.,-,Contemporary Themes in Comparative Politics,POLI2105,-
University of Warwick,U.K.,-,Crime and Society,SOCI2071,-
University of Warwick,U.K.,-,Criminology: Theories and Concepts,SOCIxxxx,-
University of Warwick,U.K.,-,Designing and Conducting Social Research,SOCIxxxx,-
University of Warwick,U.K.,-,Feminist Pedagogy/Feminist Activism,CLITxxxx,-
University of Warwick,U.K.,-,"Justice, Democracy and Citizenship",POLIxxxx,-
University of Warwick,U.K.,-,Language and Cognition,PSYCxxxx,-
University of Warwick,U.K.,-,Marketing Research,MKTG3502,-
University of Warwick,U.K.,-,"Media, Audiences and Social Change",SOCIxxxx,-
University of Warwick,U.K.,-,Modern World Literature,ENGLxxxx,-
University of Warwick,U.K.,-,Modes of Reading,CLITxxxx,-
University of Warwick,U.K.,-,Negotiation and Influence,PSYCxxxx,-
University of Warwick,U.K.,-,Nonverbal Behaviour,PSYCxxxx,-
University of Warwick,U.K.,-,Political Economy and the Liberal-Democratic State,POLIxxxx,-
University of Warwick,U.K.,-,Romantic and Victorian Poetry,ENGLxxxx,-
University of York,U.K.,-,American Literature: From the First World War to the End of Empire,ENGLxxxx,-
University of York,U.K.,-,An Introduction to Greek & Latin Literatures,ENGLxxxx,-
University of York,U.K.,-,Aristotle,PHILxxxx,-
University of York,U.K.,-,Interactive Media & Society,SOCIxxxx,-
University of York,U.K.,-,"Introduction to Empire, War & Law",POLIxxxx,-
University of York,U.K.,-,Introduction to the Politics of Development,POLIxxxx,-
University of York,U.K.,-,"Inventing Britain, 1700-1830",ENGLxxxx,-
University of York,U.K.,-,Karl Marx,POLIxxxx,-
University of York,U.K.,-,Metaphysics,PHILxxxx,-
University of York,U.K.,-,Narrators & Historical Memory in the Middle Ages,HISTxxxx,-
University of York,U.K.,-,Strategic Management,STRA4701,-
University of York,U.K.,-,The Age of Extremes: Twentieth-Century British & Irish Literature,ENGLxxxx,-
University of York,U.K.,-,The Renaissance,ENGLxxxx,-
University of York,U.K.,-,The Shock of the New: Medieval Literature,ENGLxxxx,-
Boston College,U.S.A.,-,"""Intermediate French II"" + ""Intermediate French Practicum""",FREN2002,-
Boston College,U.S.A.,-,Buddhist Ethics: Ancient and Modern,PHILxxxx,-
Boston College,U.S.A.,-,Econometrics Methods,ECON2280,-
Boston College,U.S.A.,-,Equity Securities Analysis,FINA3326,-
Boston College,U.S.A.,-,Germany in Europe Today,GRMNxxxx,-
Boston College,U.S.A.,-,History of Photography,ARTHxxxx/FINExxxx,-
Boston College,U.S.A.,-,Intermediate German II,GRMN3002,-
Boston College,U.S.A.,-,Intermediate Spanish II,SPAN3002,-
Boston College,U.S.A.,-,Introduction to American Studies,AMERxxxx,-
Boston College,U.S.A.,-,Nineteenth and Twentieth Century Philosophy,PHILxxxx,-
Boston College,U.S.A.,-,Special Topics: Fantastic Tales of Horror,GRMNxxxx,-
Columbia University,U.S.A.,-,A History of China in 27 Objects,ARTHxxxx/FINExxxx,-
Columbia University,U.S.A.,-,Early Modernism and the Crisis of Representation,ARTHxxxx/FINExxxx,-
Columbia University,U.S.A.,-,East Asian Cinema,CLITxxxx,-
Columbia University,U.S.A.,-,Eighteenth-Century Art in Europe,ARTHxxxx/FINExxxx,-
Columbia University,U.S.A.,-,Fiction Workshop,ENGLxxxx,-
Columbia University,U.S.A.,-,Intro to Film & Media Studies,CLITxxxx,-
Columbia University,U.S.A.,-,Introduction to East Asian Civilization: China,SINOxxxx,-
Columbia University,U.S.A.,-,Introduction to Logic,PHILxxxx,-
Columbia University,U.S.A.,-,Medieval Art II: Romanesque to Gothic,ARTHxxxx/FINExxxx,-
Columbia University,U.S.A.,-,Modern Japanese Architecture,ARTHxxxx/FINExxxx,-
Columbia University,U.S.A.,-,Poetry Writing Workshop,ENGLxxxx,-
Columbia University,U.S.A.,-,Think Like An Archaeologist,ARTHxxxx/FINExxxx,-
Columbia University,U.S.A.,-,Twentieth Century Art,ARTHxxxx/FINExxxx,-
Cornell University,U.S.A.,-,Cultural Diversity and Contemporary Issues,SOCIxxxx,-
Emerson College,U.S.A.,-,Design and Layout,IIMT3623,-
Emerson College,U.S.A.,-,Foundations in Visual & Media Arts Production,CLITxxxx,-
Emerson College,U.S.A.,-,Global Perspectives in Theater,CLITxxxx,-
Emerson College ,U.S.A.,-,History of the United States,HIST2016,-
Emerson College ,U.S.A.,-,Introduction to Creative Writing: Fiction,ENGLxxxx,-
Emerson College ,U.S.A.,-,Introduction to Creative Writing: Non-Fiction,ENGLxxxx,-
Emerson College,U.S.A.,-,Introduction to Creative Writing: Nonfiction,ENGLxxxx,-
Emerson College,U.S.A.,-,Introduction to Film Production,CLITxxxx,-
Emerson College,U.S.A.,-,Introduction to Visual Arts,CLITxxxx,-
Emerson College,U.S.A.,-,Literatures in English,ENGLxxxx,-
Emerson College,U.S.A.,-,Marketing the Creative Enterprise,MKTG9999,-
Emerson College,U.S.A.,-,"Media, Arts, and Culture",CLITxxxx,-
Emerson College,U.S.A.,-,Reel Race: In and Out of Hollywood,CLITxxxx,-
Emerson College ,U.S.A.,-,Sensing Freedom: Politics and Sensory Perception in African American Literature,ENGLxxxx,-
Emerson College,U.S.A.,-,South African Cinemas,CLITxxxx,-
Emerson College,U.S.A.,-,Theatre into Film,CLITxxxx,-
Emerson College ,U.S.A.,-,U.S./American Literatures,AMERxxxx,-
Emerson College ,U.S.A.,-,U.S./American Literatures,ENGLxxxx,-
Emerson College,U.S.A.,-,Understand Consumers,MKTG3501,-
Emerson College ,U.S.A.,-,Understanding Consumers,MKTG3501,-
Emerson College,U.S.A.,-,Writing the Feature Film,ENGLxxxx,-
Mount Holyoke College,U.S.A.,-,Citizens and Subjects: Jews in the Modern World,POLIxxxx,-
Mount Holyoke College,U.S.A.,-,Research Methods,POLI2104,-
Mount Holyoke College,U.S.A.,-,Sicily: Crossroads of the Mediterranean,ITAL2023,-
Northeastern University,U.S.A.,-,Anatomy and Physiology of Speech and Hearing Mechanism,LINGxxxx,-
Northeastern University,U.S.A.,-,Applied Econometrics,ECON2280,-
Northeastern University,U.S.A.,-,"Beyond the Binary: Race, Sex, and Science",CLITxxxx,-
Northeastern University,U.S.A.,-,Communication and Gender,LCOMxxxx,-
Northeastern University,U.S.A.,-,Consumer Behavior,MKTG3501,-
Northeastern University,U.S.A.,-,Corporate Finance,FINA2312,-
Northeastern University,U.S.A.,-,East Asian Studies,HISTxxxx,-
Northeastern University,U.S.A.,-,Film Music,MUSI2044,-
Northeastern University,U.S.A.,-,Independent Study: Bilingualism,LING2037,-
Northeastern University,U.S.A.,-,Intermediate Spanish 2,SPAN3002,-
Northeastern University,U.S.A.,-,Introduction to Japanese Popular Culture,JAPN2058,-
Northeastern University,U.S.A.,-,Introduction to Philosophy,PHILxxxx,-
Northeastern University,U.S.A.,-,Introduction to Sociology,SOCI1001,-
Northeastern University,U.S.A.,-,Investments,FINA2320,-
Northeastern University,U.S.A.,-,Japanese Film,JAPNxxxx,-
Northeastern University,U.S.A.,-,Language Acquisition,LINGxxxx,-
Northeastern University,U.S.A.,-,"Latin American Culture, History, and Politics",SPAN3025,-
Northeastern University,U.S.A.,-,Modern Philosophy,PHILxxxx,-
Northeastern University,U.S.A.,-,Music Perception and Cognition,MUSIxxxx,-
Northeastern University,U.S.A.,-,Personality,PSYC2019,-
Northeastern University,U.S.A.,-,Phonetics,LING2004,-
Northeastern University,U.S.A.,-,Sensation and Perception,PSYC2051,-
Northeastern University,U.S.A.,-,"Sex, Relationships, and Communication",SOCIxxxx,-
Northeastern University,U.S.A.,-,Understanding Today’s News,JMSCxxxx,-
Northwestern University,U.S.A.,-,"""Culture and Society"" + ""Oral Workshop: Individual and Society in France Today""",FREN3001,-
Northwestern University,U.S.A.,-,Sociology of Law,SOCIxxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Chinese Philosophy,PHILxxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Digital Media and Society,SOCI2080,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Introduction to Creative Writing,ENGLxxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Introduction to Formal Reasoning and Decision Making,PHILxxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Introduction to Metaphysics,PHIL2210,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Italian Culture,ITAL2023,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Masterpieces of Greek and Roman Art,ARTHxxxx/FINExxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Metaphysics,PHILxxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,"Minds, Machines, and Persons",PHILxxxx,-
"Rutgers, the State University of New Jersey",U.S.A.,-,Topics in Communication II: Urban Communication,LCOMxxxx,-
The George Washington University,U.S.A.,-,Comparative Political Economy,POLIxxxx,-
The George Washington University,U.S.A.,-,Europe: The EU & Its Member States,POLIxxxx,-
The George Washington University,U.S.A.,-,International Political Economy,POLIxxxx,-
The George Washington University,U.S.A.,-,Introduction to Logic,PHILxxxx,-
The George Washington University,U.S.A.,-,Introduction to Philosophy,PHILxxxx,-
The George Washington University,U.S.A.,-,Politics and Foreign Policy of China,POLI3059,-
The George Washington University,U.S.A.,-,Politics and Foreign Policy of Japan,POLI3126,-
The George Washington University,U.S.A.,-,The Holocaust,HISTxxxx,-
The George Washington University,U.S.A.,-,US-China Relations,POLIxxxx,-
The University of Arizona,U.S.A.,-,Chinese Civilization,HISTxxxx,-
The University of Arizona,U.S.A.,-,Personal Morality,PHILxxxx,-
The University of Arizona,U.S.A.,-,Sports Geographies,GEOGxxxx,-
The University of Chicago,U.S.A.,-,Anscombe’s Intention,PHILxxxx,-
The University of Chicago,U.S.A.,-,Democracy and Equality,POLIxxxx,-
The University of Chicago,U.S.A.,-,"Freedom, Morality, and the Social World: Kant, Hegel, Marx",PHILxxxx,-
The University of Chicago,U.S.A.,-,Happiness,CCHU9052,-
The University of Chicago,U.S.A.,-,Human Rights: Philosophical Foundations,PHILxxxx,-
The University of Chicago,U.S.A.,-,Introduction to Comparative Politics,POLI2105,-
The University of Chicago,U.S.A.,-,Introduction to Wittgenstein,PHILxxxx,-
The University of Chicago,U.S.A.,-,Senior Tutorial: Practical Reasoning,PHILxxxx,-
The University of Chicago,U.S.A.,-,Senior Tutorial: The Nature of Law,PHILxxxx,-
The University of North Carolina at Chapel Hill ,U.S.A.,-,European Baroque Art,ARTHxxxx/FINExxxx,-
The University of North Carolina at Chapel Hill ,U.S.A.,-,Intermediate German,GRMN3002,-
The University of North Carolina at Chapel Hill ,U.S.A.,-,Introduction to Gay and Lesbian Culture and Literature,ENGLxxxx,-
The University of North Carolina at Chapel Hill ,U.S.A.,-,Reading Children's Literature,ENGLxxxx,-
The University of North Carolina at Chapel Hill ,U.S.A.,-,Victorian Literature -- Contemporary Issues,ENGLxxxx,-
"University of California, Berkeley",U.S.A.,-,19th – 20th Century Soviet Art and Architecture,ARTHxxxx,-
"University of California, Berkeley",U.S.A.,-,Advanced Digital Photography,JMSCxxxx,-
"University of California, Berkeley",U.S.A.,-,AsiaAmerica: Asian American Art and Architecture,ARTHxxxx,-
"University of California, Berkeley",U.S.A.,-,Be/longings: Cinema and the Immigrant Experience in America,CLIT2007,-
"University of California, Berkeley",U.S.A.,-,Brand Management and Strategy,MKTG3512,-
"University of California, Berkeley",U.S.A.,-,Customer Insights,MKTG3501,-
"University of California, Berkeley",U.S.A.,-,Data Structures and Programming Methodology,COMP2119,-
"University of California, Berkeley",U.S.A.,-,Directed Group Study for Undergraduates: Graphic Design Principles,JMSCxxxx,-
"University of California, Berkeley",U.S.A.,-,Discrete Mathematics and Probability Theory,COMP2121,-
"University of California, Berkeley",U.S.A.,-,Entrepreneurship,MGMT3415,-
"University of California, Berkeley",U.S.A.,-,Financial Accounting,ACCT1101,-
"University of California, Berkeley",U.S.A.,-,"Gesture, Cognition, and Culture",LINGxxxx,-
"University of California, Berkeley",U.S.A.,-,Global Mental Health,PSYCxxxx,-
"University of California, Berkeley",U.S.A.,-,Hands-on Rapid Prototyping,IIMTxxxx,-
"University of California, Berkeley",U.S.A.,-,Introduction to Digital Video Production,CLITxxxx,-
"University of California, Berkeley",U.S.A.,-,Introduction to Statistics,STAT1603,-
"University of California, Berkeley",U.S.A.,-,Linear Algebra and Differential Equations,MATH2101,-
"University of California, Berkeley",U.S.A.,-,News Photography,JMSCxxxx,-
"University of California, Berkeley",U.S.A.,-,Philosophy of Mind,PHILxxxx,-
"University of California, Berkeley",U.S.A.,-,Special Topics in Visual Studies – Advanced Digital Media: Lights That See Us,CLITxxxx,-
"University of California, Berkeley",U.S.A.,-,Special Topics in Visual Studies – Advanced Digital Media: Lights That See Us,JMSCxxxx,-
"University of California, Berkeley",U.S.A.,-,The Nature of Mind,PHILxxxx,-
"University of California, Berkeley",U.S.A.,-,Virtual Communities / Social Media,SOCI2080,-
"University of California, Davis",U.S.A.,-,Advanced Japanese II,JAPNxxxx,-
"University of California, Davis",U.S.A.,-,History of the United States to 1877,HISTxxxx,-
"University of California, Davis",U.S.A.,-,Human Evolutionary Biology,SOCIxxxx,-
"University of California, Davis",U.S.A.,-,"Introduction to Creative Writing, Nonfiction",ENGLxxxx,-
"University of California, Davis",U.S.A.,-,The United States in the 1960s,HISTxxxx,-
"University of California, Los Angeles",U.S.A.,-,American Fiction since 1945,ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,"American Literature, 1832 to 1865",ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,Art in the Arab World from the Nahda to the First Intifada (1880-1993),ARTHxxxx,-
"University of California, Los Angeles",U.S.A.,-,Art of Listening,MUSI1025,-
"University of California, Los Angeles",U.S.A.,-,Border-Crossing Japanese Literature & Film,JAPNxxxx,-
"University of California, Los Angeles",U.S.A.,-,Crisis of Consciousness in Modern Literature,ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,Disney Feature: Then and Now,AMERxxxx,-
"University of California, Los Angeles",U.S.A.,-,European Art of the 19th Century,ARTHxxxx/FINExxxx,-
"University of California, Los Angeles",U.S.A.,-,Hollywood and America's Global Image,AMERxxxx,-
"University of California, Los Angeles",U.S.A.,-,Introduction to Art and Technique of Filmmaking,CLIT1001,-
"University of California, Los Angeles",U.S.A.,-,Introductory Screenwriting,ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,Landscape Painting in East Asia,ARTHxxxx/FINExxxx,-
"University of California, Los Angeles",U.S.A.,-,"Logic, First Course",PHILxxxx,-
"University of California, Los Angeles",U.S.A.,-,Medieval Spanish Cities,ARTHxxxx/FINExxxx,-
"University of California, Los Angeles",U.S.A.,-,Milton,ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,Queer Perspectives in Contemporary Art,ARTHxxxx,-
"University of California, Los Angeles",U.S.A.,-,Shakespeare: Later Plays,ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,Shakespeare: Poems and Early Plays,ENGLxxxx,-
"University of California, Los Angeles",U.S.A.,-,"Topics in Gender and Disabilities: Centering Disability: Examining Cultural Spaces through Disability, Race, and Gender in U.S.",AMERxxxx,-
"University of California, San Diego",U.S.A.,-,Analyzing Politics,POLIxxxx,-
"University of California, San Diego",U.S.A.,-,History of the People’s Republic of China,HISTxxxx,-
"University of California, San Diego",U.S.A.,-,The Politics of Public Policy,POLI3039,-
"University of California, Santa Barbara",U.S.A.,-,"""Advanced Composition"" + ""Business French 2""",FREN3002,-
"University of California, Santa Barbara",U.S.A.,-,Advanced Screenwriting,ENGLxxxx,-
"University of California, Santa Barbara",U.S.A.,-,"Asian American Film, Television, and Digital Media",AMERxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Asian American Literature,ENGLxxxx,-
"University of California, Santa Barbara",U.S.A.,-,French 1,FRENxxxx,-
"University of California, Santa Barbara",U.S.A.,-,"Global History, Culture and Ideology",AMERxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Global Socioeconomic and Political Processes,AMERxxxx,-
"University of California, Santa Barbara",U.S.A.,-,History of Photography,ARTHxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Hollywood Industry,AMERxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Introduction to Historical/Comparative Linguistics,LING2070,-
"University of California, Santa Barbara",U.S.A.,-,Introduction to Morphology,LING2030,-
"University of California, Santa Barbara",U.S.A.,-,Introduction to Phonology,LINGxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Multiethnic Asian American Experiences,AMERxxxx,-
"University of California, Santa Barbara",U.S.A.,-,New Taiwan Cinema,CLITxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Screenwriting,ENGLxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Sign Languages and Signing Communities,LINGxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Social Movements,SOCIxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Sociology of Crime and Delinquency,SOCI3069,-
"University of California, Santa Barbara",U.S.A.,-,Sociology of Human Sexuality,SOCIxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Sociology of Law,SOCIxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Special Topics in Methods,SOCI3042,-
"University of California, Santa Barbara",U.S.A.,-,Storytelling Screen,CLITxxxx,-
"University of California, Santa Barbara",U.S.A.,-,The American People,AMERxxxx,-
"University of California, Santa Barbara",U.S.A.,-,The Legal Community and the Courtroom,LCOMxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Theories of Communication,LCOMxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Theories of Globalization and Development,SOCI2084,-
"University of California, Santa Barbara",U.S.A.,-,"Theories of Nationalism, Identity, and Colonialism",CCGL9014,-
"University of California, Santa Barbara",U.S.A.,-,Women Writers of Science Fiction,ENGLxxxx,-
"University of California, Santa Barbara",U.S.A.,-,Workshop for Screen,ENGLxxxx,-
"University of California, Santa Cruz",U.S.A.,-,Global Environmental History,HISTxxxx,-
"University of California, Santa Cruz",U.S.A.,-,World History of Science,HISTxxxx,-
University of Hawaiʻi at Mānoa,U.S.A.,-,Communication and Communities,LCOMxxxx,-
University of Hawaiʻi at Mānoa,U.S.A.,-,Communication and Law,LCOMxxxx,-
University of Hawaiʻi at Mānoa,U.S.A.,-,History of the English Language,ENGLxxxx,-
University of Hawaiʻi at Mānoa,U.S.A.,-,Intermediate Spanish II,SPAN2002,-
University of Hawaiʻi at Mānoa,U.S.A.,-,Popular Culture,SOCI2080,-
University of Hawaiʻi at Mānoa,U.S.A.,-,Social Media (3),SOCI2085,-
University of Illinois at Urbana-Champaign,U.S.A.,-,Introduction to Theatre Arts,ENGLxxxx,-
University of Illinois at Urbana-Champaign,U.S.A.,-,Postcolonial Lit in English,ENGLxxxx,-
University of Illinois at Urbana-Champaign,U.S.A.,-,Queer Migrations,ENGLxxxx,-
University of Illinois at Urbana-Champaign,U.S.A.,-,The Short Story,ENGLxxxx,-
University of Notre Dame,U.S.A.,-,20th Century Latin American Art,ARTHxxxx/FINExxxx,-
University of Notre Dame,U.S.A.,-,Advanced Reporting,JMSCxxxx,-
University of Notre Dame,U.S.A.,-,Ethics in Journalism,JMSCxxxx,-
University of Notre Dame,U.S.A.,-,"Introduction to Ancient Greece, Rome, Egypt",ARTHxxxx/FINExxxx,-
University of Notre Dame,U.S.A.,-,Introduction to Creative Writing,ENGLxxxx,-
University of Notre Dame,U.S.A.,-,Introduction to Renaissance Art,ARTHxxxx/FINExxxx,-
University of Notre Dame,U.S.A.,-,Playwriting,ENGLxxxx,-
University of Notre Dame,U.S.A.,-,Survey of Italian Baroque Art: From Caravaggio to Guarini,ARTHxxxx/FINExxxx,-
University of Oregon,U.S.A.,-,Africa’s Geographies,GEOGxxxx,-
University of Oregon,U.S.A.,-,Contemporary Art,ARTHxxxx/FINExxxx,-
University of Oregon,U.S.A.,-,Globalization and the Global Economy,POLI3080,-
University of Oregon,U.S.A.,-,International Human Rights,POLIxxxx,-
University of Oregon,U.S.A.,-,International Water Policy,GEOGxxxx,-
University of Oregon,U.S.A.,-,Media and Society,SOCI2080,-
University of Oregon,U.S.A.,-,"Science, Race, and Society",SOCI2063,-
University of Oregon,U.S.A.,-,The World & Big Data,GEOGxxxx,-
University of Pennsylvania,U.S.A.,-,World Film History 1945 – Present,CLITxxxx,-
University of Wisconsin-Madison,U.S.A.,-,Literature & Culture of Asian America,ENGLxxxx,-
University of Wisconsin-Madison,U.S.A.,-,Social Change in Contemporary Korea,KORE2025,-
Wellesley College,U.S.A.,-,Art and the Environmental Imagination,ARTHxxxx/FINExxxx,-
Wellesley College,U.S.A.,-,Corporate Finance,FINA2311,-
Wellesley College,U.S.A.,-,Strong Women in Renaissance and Baroque Italy,ARTHxxxx/FINExxxx,-
Wellesley College,U.S.A.,-,The Bauhaus,ARTHxxxx/FINExxxx,-
Yale University,U.S.A.,-,American Imagination: From the Gilded Age to the Cold War,CLITxxxx,-
Yale University,U.S.A.,-,Ancient Empires,HISTxxxx,-
Yale University,U.S.A.,-,"Applied Econometrics: Politics, Sports, Microeconomics",ECONxxxx,-
Yale University,U.S.A.,-,Calculus of Functions of Several Variables,MATH2211,-
Yale University,U.S.A.,-,Classicism and Its Controvesies,ARTHxxxx,-
Yale University,U.S.A.,-,Econometrics,ECONxxxx,-
Yale University,U.S.A.,-,First-Year Russian I,EUST1011,-
Yale University,U.S.A.,-,First-Year Russian II,EUSTxxxx,-
Yale University,U.S.A.,-,Game Theory,ECON2214,-
Yale University,U.S.A.,-,History of Architecture I: Antiquity to the Baroque,ARTHxxxx/FINExxxx,-
Yale University,U.S.A.,-,Hong Kong and China: A Cross-Border History,HISTxxxx,-
Yale University,U.S.A.,-,International Human Rights and Politics,POLIxxxx,-
Yale University,U.S.A.,-,Introduction to Data Analysis and Econometrics,ECON2280,-
Yale University,U.S.A.,-,Linear Algebra and Matrix Theory,MATH2101,-
Yale University,U.S.A.,-,Live Worth Living,CCHU9065,-
Yale University,U.S.A.,-,Paint,ARTHxxxx/FINExxxx,-
Yale University,U.S.A.,-,Reading and Writing the Modern Essay,ENGLxxxx,-
Yale University,U.S.A.,-,Roman Law,HISTxxxx,-
Yale University,U.S.A.,-,Russia from the Ninth Century to 1801,HISTxxxx,-
Yale University,U.S.A.,-,"The Civil War and Reconstruction Era, 1845-1877",HISTxxxx,-
